ID,Name,Length (miles),Ascent (ft),Descent (ft),Dogs,Features,Ratings,Difficulty,State
7018846,bartlett-laketowers-trail,3.0,139.0,103.0,No Dogs,['-none-'],"[0.0, 0]",Easy,AK
7032436,falls-and-lake-trail,1.8,360.0,27.0,Unknown,"['Birding', 'River/Creek', 'Waterfall']","[5.0, 1]",Easy/Intermediate,AK
7031753,beaver-pond-loop,1.8,352.0,15.0,Unknown,"['Birding', 'River/Creek', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,AK
7044247,dumpling-mountain-trail,4.4,2357.0,55.0,Unknown,"['Birding', 'Views']","[4.0, 2]",Intermediate,AK
7044201,valley-of-10000-smokes-trail,1.3,58.0,543.0,Unknown,['-none-'],"[3.0, 1]",Intermediate,AK
7035727,antennas,0.3,0.0,215.0,Off-leash,['-none-'],"[3.0, 1]",Intermediate/Difficult,AK
7044328,pillar-mountain-road,3.0,995.0,313.0,Off-leash,['-none-'],"[2.0, 1]",Intermediate,AK
7044200,brooks-falls-trail,0.6,14.0,19.0,,['-none-'],"[0.0, 0]",Easy,AK
7032531,brins-mesa-trail,3.6,437.0,528.0,Leashed,"['Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Intermediate/Difficult,AZ
7005255,granite-mountain-loop-trail,4.5,283.0,283.0,Leashed,"['Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,AZ
7023472,hidden-valley-trail,0.5,2.0,137.0,Leashed,['-none-'],"[5.0, 2]",Intermediate/Difficult,AZ
7002572,aerie,2.9,262.0,223.0,Leashed,"['Birding', 'Views']","[5.0, 2]",Intermediate,AZ
7037058,200-trail,3.9,462.0,582.0,Leashed,['-none-'],"[5.0, 2]",Intermediate/Difficult,AZ
7045615,bell-rock-trail,0.7,331.0,11.0,Unknown,['Views'],"[4.8, 5]",Intermediate/Difficult,AZ
7042232,go-john-trail,5.7,696.0,687.0,Leashed,['-none-'],"[4.8, 5]",Intermediate/Difficult,AZ
7045244,lower-cliff-dwelling-trail,0.4,337.0,0.0,Leashed,"['Birding', 'Views']","[5.0, 1]",Easy/Intermediate,AZ
7002839,bell-pass-trail,3.3,1194.0,622.0,Leashed,"['Birding', 'Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Intermediate,AZ
7034581,oak-creek-trail,0.7,32.0,7.0,Leashed,"['River/Creek', 'Swimming', 'Views']","[5.0, 1]",Easy,AZ
7003260,azt-passage-38-north-kaibab,14.7,616.0,6384.0,No Dogs,"['Fall Colors', 'River/Creek', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.6, 12]",Intermediate/Difficult,AZ
7049444,beaver-falls-trail,2.9,18.0,642.0,Unknown,"['River/Creek', 'Spring', 'Swimming', 'Views', 'Waterfall']","[5.0, 4]",Intermediate/Difficult,AZ
7003258,new-hance,6.0,324.0,4746.0,No Dogs,"['Birding', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.6, 10]",,AZ
7003290,tanner,7.8,475.0,5164.0,Unknown,"['Birding', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.5, 12]",Intermediate/Difficult,AZ
7055819,sandal-trail,0.5,3.0,401.0,No Dogs,"['Fall Colors', 'Views']","[5.0, 2]",Easy/Intermediate,AZ
7004289,cholla-mountain-loop-trail,3.2,215.0,213.0,Unknown,"['Birding', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,AZ
7040476,ma-ha-tauk-trail,1.2,374.0,151.0,,['-none-'],"[5.0, 1]",Intermediate,AZ
7002838,windgate-pass-trail,3.1,902.0,475.0,Leashed,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Intermediate,AZ
7040400,cone-mountain-trail,1.9,163.0,129.0,Leashed,['Views'],"[5.0, 1]",Easy,AZ
7003654,tonto-tank-trail,2.8,0.0,437.0,Unknown,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy,AZ
7004292,maverick-trail,1.4,36.0,87.0,Unknown,"['Birding', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,AZ
7004290,chuckwagon-trail,1.0,105.0,0.0,Unknown,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,AZ
7004291,vaquero-trail,0.9,51.0,31.0,Unknown,"['Birding', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,AZ
7045628,spent-spade,0.6,0.0,62.0,Leashed,['Views'],"[5.0, 1]",Intermediate,AZ
7042424,butcher-jones-trail-463,2.7,236.0,228.0,No Dogs,"['Birding', 'Lake', 'Views']","[4.8, 4]",Easy/Intermediate,AZ
7023467,mormon-trail,1.2,711.0,0.0,Leashed,['Views'],"[4.1, 14]",Intermediate,AZ
7012405,saguaro-vista-trail,1.1,111.0,23.0,Unknown,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[4.9, 7]",Easy/Intermediate,AZ
7012407,black-rock-loop,1.6,102.0,107.0,Unknown,"['Birding', 'Views', 'Wildflowers']","[5.0, 4]",Easy/Intermediate,AZ
7024239,pusch-peak-trail,1.9,2605.0,0.0,Unknown,"['Views', 'Wildlife']","[4.4, 13]",Difficult,AZ
7012505,safford-peak-trail,1.2,1310.0,65.0,No Dogs,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",,AZ
7015594,azt-passage-11-santa-catalina-mountains,11.8,3038.0,1836.0,No Dogs,"['Views', 'Commonly Backpacked']","[5.0, 2]",Intermediate,AZ
7021055,old-baldy-trail-372,4.1,3303.0,0.0,Leashed,"['Birding', 'Spring', 'Views', 'Wildflowers', 'Wildlife']","[4.5, 11]",Difficult,AZ
7026064,echo-canyon-trail,1.7,40.0,535.0,No Dogs,"['River/Creek', 'Views']","[5.0, 2]",Intermediate,AZ
7016855,ridgeline-trail,2.9,103.0,722.0,Unknown,['Views'],"[5.0, 2]",Easy/Intermediate,AZ
7034780,canada-del-oro,7.8,40.0,3493.0,No Dogs,"['River/Creek', 'Views']","[5.0, 1]",Difficult,AZ
7025674,big-balanced-rock-trail,1.0,92.0,240.0,No Dogs,['Views'],"[5.0, 1]",Easy/Intermediate,AZ
7023990,cochie-springs-trail,3.4,452.0,711.0,Leashed,['Views'],"[5.0, 1]",Intermediate,AZ
7025676,heart-of-rocks-loop,0.7,147.0,168.0,No Dogs,['Views'],"[5.0, 1]",Intermediate,AZ
7044587,estes-canyon-trail,1.6,435.0,18.0,No Dogs,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,AZ
7017855,badlands-trail,6.3,366.0,344.0,Unknown,['Views'],"[5.0, 1]",Easy,AZ
7037847,ryans-trail,3.4,326.0,114.0,Unknown,['Views'],"[5.0, 1]",Intermediate,AZ
7050510,hohokam-trail,3.6,339.0,159.0,Off-leash,['-none-'],"[5.0, 1]",Easy/Intermediate,AZ
7036025,kanyes-krazy-loop,4.4,450.0,325.0,Unknown,['Views'],"[5.0, 1]",Easy/Intermediate,AZ
7016851,wild-burro-loop-trail,1.6,489.0,117.0,Unknown,['Views'],"[5.0, 1]",Easy/Intermediate,AZ
7040167,ridge-trail,3.1,188.0,427.0,Unknown,['Views'],"[5.0, 1]",Intermediate,AZ
7037660,buddha,2.8,149.0,157.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,AR
7037646,yucca,1.2,43.0,13.0,Unknown,['-none-'],"[5.0, 1]",Easy,AR
7037655,center-road,0.5,5.0,13.0,Unknown,['-none-'],"[5.0, 1]",Easy,AR
7037642,garys-little-lamb,0.5,21.0,54.0,Unknown,['Views'],"[5.0, 1]",Intermediate,AR
7042470,west-summit-trail,0.6,634.0,0.0,Leashed,"['Birding', 'Fall Colors', 'Views']","[4.5, 4]",Intermediate/Difficult,AR
7036182,green-loop,4.9,381.0,390.0,Leashed,['-none-'],"[4.5, 2]",Intermediate,AR
7035401,cadron-settlement-trail,5.3,571.0,570.0,Leashed,['Views'],"[4.0, 1]",Intermediate,AR
7036023,5mile-trail,5.7,347.0,346.0,Unknown,['-none-'],"[4.0, 1]",Easy/Intermediate,AR
7031015,grilled,3.4,149.0,147.0,Off-leash,['Views'],"[4.0, 1]",Easy/Intermediate,AR
7037654,outer-loop,3.6,119.0,139.0,Unknown,['-none-'],"[4.0, 1]",Easy/Intermediate,AR
7037652,airport-loop,1.0,30.0,31.0,Unknown,['-none-'],"[4.0, 1]",Easy/Intermediate,AR
7054311,prairie-trail,1.8,16.0,12.0,Off-leash,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.0, 1]",Easy,AR
7037640,flatlands-loop,2.2,110.0,109.0,Off-leash,['-none-'],"[4.0, 1]",Intermediate,AR
7037637,merlin,2.7,231.0,145.0,Unknown,['-none-'],"[4.0, 1]",Intermediate,AR
7056055,flatwoods-trail,0.8,17.0,15.0,Off-leash,"['Birding', 'Fall Colors', 'Lake', 'River/Creek', 'Spring', 'Views', 'Wildflowers', 'Wildlife']","[4.0, 1]",Easy,AR
7037641,elevator,0.6,115.0,1.0,Unknown,['-none-'],"[4.0, 1]",Easy/Intermediate,AR
7037658,advanced-trig,1.6,173.0,221.0,Unknown,['-none-'],"[4.0, 1]",Intermediate,AR
7037394,taylor-homestead,1.7,192.0,160.0,Leashed,['-none-'],"[5.0, 1]",Easy/Intermediate,AR
7035636,blowing-springs-loop,4.0,374.0,380.0,Leashed,"['Cave', 'Views']","[4.8, 4]",Intermediate,AR
7037049,bashore-ridge-loop,3.5,446.0,482.0,Unknown,['Lake'],"[4.3, 6]",Easy/Intermediate,AR
7035132,war-eagle-loop,5.8,476.0,480.0,Leashed,['Views'],"[4.5, 2]",Intermediate,AR
7047244,crazy-mary,1.5,0.0,289.0,Leashed,['-none-'],"[4.5, 2]",Intermediate,AR
7038871,overlook-trail,1.8,324.0,289.0,Leashed,"['Fall Colors', 'Views']","[4.5, 2]",Intermediate,AR
7047261,spellbound,1.5,71.0,249.0,Leashed,"['Fall Colors', 'Views']","[4.5, 2]",Intermediate/Difficult,AR
7053328,fitzgerald,0.6,23.0,24.0,Unknown,"['Fall Colors', 'Views', 'Wildlife']","[4.5, 2]",Intermediate/Difficult,AR
7034709,little-clifty-loop,8.1,777.0,746.0,Unknown,['-none-'],"[4.3, 3]",Intermediate,AR
7022868,the-back-40-loop,22.0,1637.0,1643.0,Unknown,['-none-'],"[4.0, 3]",Intermediate/Difficult,AR
7038867,beacham-trail,3.5,254.0,201.0,Leashed,['-none-'],"[4.0, 3]",Easy/Intermediate,AR
7044446,dutton-hollow-trail,2.9,398.0,401.0,Leashed,['-none-'],"[4.0, 3]",Easy/Intermediate,AR
7040627,mt-sequoyah-inner-loop,3.0,371.0,412.0,Unknown,"['Fall Colors', 'Wildlife']","[4.0, 2]",Intermediate,AR
7038859,miners-rock-trail,3.1,298.0,336.0,Leashed,['-none-'],"[4.0, 2]",Intermediate/Difficult,AR
7040630,mt-sequoyah-outer-loop,1.9,147.0,200.0,Unknown,"['Fall Colors', 'Wildlife']","[4.0, 2]",Intermediate,AR
7047243,last-call,1.1,237.0,73.0,Leashed,['-none-'],"[4.0, 2]",Intermediate,AR
7053330,1857,0.1,15.0,5.0,Unknown,['-none-'],"[4.0, 2]",,AR
7035304,black-loop,6.8,519.0,522.0,Leashed,['-none-'],"[4.0, 1]",Intermediate/Difficult,AR
7049168,deer-run-trail,4.5,522.0,376.0,Unknown,['-none-'],"[4.0, 1]",Intermediate/Difficult,AR
7057729,big-river-trail-west-memphis-trail,3.8,49.0,49.0,Unknown,['-none-'],"[4.0, 1]",Easy,TN
7049169,camp-area-a-biking-trail,1.9,15.0,183.0,Unknown,['-none-'],"[3.0, 1]",Easy/Intermediate,AR
7059737,robinson-road,2.3,19.0,17.0,Leashed,['-none-'],"[3.0, 1]",Easy,TN
7059736,dacus-lake-road,2.8,79.0,35.0,Leashed,['-none-'],"[3.0, 1]",Easy,TN
7059735,river-view-trail,1.8,9.0,6.0,Leashed,['-none-'],"[3.0, 1]",Easy,TN
7032962,hemmed-in-hollow-trail,2.6,21.0,1087.0,No Dogs,"['River/Creek', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.8, 4]",Difficult,AR
7042494,lost-valley-trail,1.0,235.0,0.0,Leashed,['Waterfall'],"[4.7, 6]",Easy/Intermediate,AR
7042029,whitaker-point-trail-hawksbill-crag,1.4,87.0,460.0,Leashed,"['Fall Colors', 'Spring', 'Views']","[4.5, 8]",Easy/Intermediate,AR
7044015,cedar-falls-trail,0.9,252.0,273.0,Leashed,"['River/Creek', 'Swimming', 'Waterfall']","[4.5, 6]",Intermediate,AR
7042383,centerpoint-trail,3.7,31.0,1231.0,No Dogs,['-none-'],"[4.2, 9]",Intermediate,AR
7023387,pedestal-rocks-loop,2.3,245.0,301.0,Leashed,"['Cave', 'Views']","[4.5, 2]",Intermediate,AR
7036753,cane-creek-lake-trail,16.0,347.0,345.0,Leashed,['Lake'],"[2.5, 2]",Intermediate,AR
7038106,fern-hollow-trail,8.4,447.0,446.0,Leashed,"['Lake', 'Views']","[3.0, 3]",Intermediate,AR
7048798,towering-pines-trail,0.6,65.0,68.0,Leashed,['Lake'],"[3.0, 1]",Easy,AR
7025717,fern-loop,0.6,66.0,67.0,Unknown,"['Birding', 'Fall Colors', 'River/Creek', 'Spring', 'Views', 'Wildlife']","[5.0, 1]",Easy,AR
7025716,inner-loop,0.8,54.0,49.0,Unknown,['-none-'],"[5.0, 1]",Easy,AR
7032495,ouachita-nrt-segment-9,18.7,1723.0,2290.0,Unknown,['-none-'],"[5.0, 1]",Intermediate/Difficult,AR
7027268,the-light-on-the-hill,0.7,207.0,3.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Spring', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,AR
7032491,ouachita-nrt-segment-7,20.3,2089.0,1882.0,,['-none-'],"[5.0, 1]",Intermediate/Difficult,AR
7054223,electric-island-nature-trail,2.0,173.0,173.0,Off-leash,"['Birding', 'Fall Colors', 'Lake', 'Swimming', 'Views', 'Wildflowers', 'Wildlife']","[4.5, 2]",Easy,AR
7007978,grand-promenade,0.4,46.0,11.0,Leashed,"['Fall Colors', 'Views']","[4.5, 2]",Easy/Intermediate,AR
7032486,ouachita-nrt-segment-4,17.9,2189.0,2588.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Waterfall', 'Wildlife']","[4.5, 2]",Intermediate,AR
7023603,caney-creek-trail,9.5,850.0,507.0,Unknown,"['Fall Colors', 'River/Creek']","[4.1, 8]",Intermediate,AR
7009535,little-missouri-river-trail,13.3,1232.0,649.0,Off-leash,"['Birding', 'Fall Colors', 'River/Creek', 'Swimming', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.2, 5]",Intermediate,AR
7007973,gulpha-gorge-trail,0.5,3.0,301.0,Unknown,"['Fall Colors', 'Views']","[4.3, 4]",Difficult,AR
7007986,sunset-trail-stonebridge-section,2.1,503.0,210.0,No Dogs,"['Birding', 'Fall Colors', 'Lake', 'River/Creek']","[4.0, 4]",Intermediate,AR
7025016,summit-trail,6.2,3105.0,44.0,No Dogs,"['Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Intermediate/Difficult,CA
7007648,sutro-baths-upper-trail,0.3,6.0,113.0,Unknown,['Views'],"[5.0, 3]",Intermediate,CA
7007275,pirates-cove-trail,1.5,468.0,307.0,No Dogs,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 4]",Intermediate,CA
7019502,berry-creek-falls-trail,1.0,495.0,25.0,No Dogs,"['River/Creek', 'Waterfall']","[5.0, 4]",Intermediate,CA
7007264,sca-trail,1.1,1.0,216.0,No Dogs,['Views'],"[5.0, 2]",Intermediate,CA
7039768,ohlone-bluff-trail,4.7,67.0,77.0,No Dogs,['Views'],"[4.8, 8]",Easy,CA
7044883,san-pedro-rock,1.2,16.0,39.0,No Dogs,"['Birding', 'Cave', 'Views', 'Wildlife']","[5.0, 1]",Intermediate,CA
7012808,saratoga-gap-trail,3.6,314.0,976.0,Leashed,"['Birding', 'Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Intermediate,CA
7024969,huckleberry-path,2.4,361.0,429.0,No Dogs,"['Birding', 'Views', 'Wildlife']","[5.0, 3]",Intermediate,CA
7012680,redwood-grove-loop-trail,0.7,11.0,12.0,Unknown,"['Views', 'Wildlife']","[4.8, 6]",Easy,CA
7007340,fern-creek-trail,0.4,142.0,12.0,No Dogs,"['River/Creek', 'Wildflowers', 'Wildlife']","[5.0, 2]",Easy/Intermediate,CA
7039756,englemans-loop,3.7,474.0,466.0,No Dogs,['-none-'],"[5.0, 2]",Easy/Intermediate,CA
7001402,alamere-falls-trail,0.4,0.0,186.0,No Dogs,"['Views', 'Waterfall', 'Wildlife']","[4.8, 5]",Intermediate/Difficult,CA
7024627,plankwalk-trail,0.3,185.0,0.0,No Dogs,['Views'],"[5.0, 2]",Intermediate/Difficult,CA
7006587,california-coastal-trail-section-28-29,4.8,612.0,634.0,Unknown,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Intermediate,CA
7012784,deer-flat-fire-road,1.7,2.0,768.0,Leashed,"['Birding', 'Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Intermediate,CA
7006642,matt-davis-trail,6.8,1885.0,827.0,Unknown,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[4.7, 7]",Intermediate/Difficult,CA
7027545,bald-mountain-trail,0.7,46.0,14.0,No Dogs,['Views'],"[5.0, 1]",Easy,CA
7001421,coast-trail-north,10.6,861.0,1208.0,No Dogs,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Intermediate,CA
7003679,high-peaks-trail,5.0,1419.0,1793.0,No Dogs,"['Birding', 'Views', 'Wildflowers']","[5.0, 8]",Intermediate/Difficult,CA
7005249,bear-gulch-cave-trail,0.2,177.0,9.0,Unknown,"['Cave', 'River/Creek', 'Waterfall', 'Wildlife']","[5.0, 6]",Intermediate,CA
7003933,bluff-trail,2.1,134.0,79.0,No Dogs,"['Views', 'Wildflowers', 'Wildlife']","[4.9, 7]",Easy,CA
7003759,balconies-cave-trail,0.4,31.0,128.0,No Dogs,"['Cave', 'River/Creek']","[4.8, 6]",Intermediate,CA
7011097,vicente-flat-trail,5.0,1772.0,334.0,Leashed,['Views'],"[4.8, 5]",Intermediate/Difficult,CA
7035411,cypress-grove-trail,0.6,28.0,20.0,No Dogs,"['Birding', 'Views']","[5.0, 2]",Easy,CA
7035415,north-shore-trail,0.8,145.0,78.0,No Dogs,"['Birding', 'Views']","[5.0, 2]",Easy/Intermediate,CA
7033295,beebe-trail,1.1,0.0,309.0,No Dogs,['Views'],"[5.0, 1]",Intermediate,CA
7053987,lovers-lookout-trail,0.1,43.0,0.0,Leashed,"['Views', 'Wildflowers']","[5.0, 1]",Easy,CA
7055119,manzanita-park-outer-loop,2.7,310.0,261.0,Leashed,['-none-'],"[5.0, 1]",Easy,CA
7008374,cerro-alto,4.7,1411.0,1412.0,Off-leash,['Views'],"[4.6, 9]",Intermediate,CA
7006242,gaviota-peak-fire-road,3.0,2036.0,54.0,No Dogs,"['Views', 'Wildflowers', 'Wildlife']","[4.7, 3]",Intermediate/Difficult,CA
7003437,ewoldsen-trail,3.3,1257.0,689.0,No Dogs,"['Birding', 'River/Creek', 'Views', 'Wildflowers']","[4.7, 3]",Intermediate,CA
7034277,m-trail,0.9,266.0,151.0,Leashed,['Views'],"[4.7, 3]",Intermediate/Difficult,CA
7018656,valencia-peak-trail,2.3,1256.0,15.0,No Dogs,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[4.2, 11]",Intermediate,CA
7021184,oats-peak-trail,6.8,1291.0,1032.0,Unknown,"['Views', 'Wildflowers']","[4.5, 4]",Intermediate,CA
7003642,balconies-cliffs-trails,0.8,162.0,257.0,No Dogs,"['Views', 'Wildflowers']","[4.5, 4]",Easy/Intermediate,CA
7003597,chalone-peak-trail,3.3,1695.0,0.0,No Dogs,"['Views', 'Wildflowers']","[4.4, 5]",Intermediate,CA
7003784,moses-spring-trail,0.5,236.0,18.0,No Dogs,"['River/Creek', 'Views', 'Wildlife']","[4.4, 5]",Easy/Intermediate,CA
7006906,pine-ridge-trail-3e06,23.1,7849.0,3831.0,Leashed,"['Birding', 'River/Creek', 'Swimming', 'Views', 'Wildflowers', 'Wildlife']","[4.5, 2]",Difficult,CA
7052396,lodi-lake-wilderness-trail,1.1,59.0,59.0,Leashed,['-none-'],"[5.0, 2]",Easy,CA
7041108,mifflin-loop,2.4,355.0,376.0,Leashed,['-none-'],"[5.0, 1]",Intermediate/Difficult,CA
7041104,janes-loop,1.4,166.0,163.0,Leashed,['Wildflowers'],"[5.0, 1]",Easy/Intermediate,CA
7041111,aimees-loop,1.3,84.0,83.0,Leashed,['-none-'],"[5.0, 1]",Easy,CA
7041099,nica,2.6,293.0,220.0,Leashed,['-none-'],"[5.0, 1]",Intermediate,CA
7012496,san-joaquin-river-trail,14.5,2110.0,2564.0,Unknown,"['River/Creek', 'Views', 'Wildflowers']","[4.5, 2]",Intermediate,CA
7012718,discovery-trail,3.3,954.0,21.0,Unknown,"['Birding', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.0, 1]",Intermediate,CA
7041105,warrior-loop,1.9,331.0,329.0,Leashed,['-none-'],"[4.0, 1]",Intermediate/Difficult,CA
7042847,tehachapi-mountain-trail,2.2,1613.0,0.0,Leashed,"['Birding', 'Fall Colors', 'Spring', 'Views', 'Wildlife']","[3.7, 3]",Intermediate/Difficult,CA
7047698,blue-oak-trail,3.3,42.0,47.0,Leashed,['-none-'],"[3.5, 2]",Easy/Intermediate,CA
7019430,hidden-homes-nature-trail,0.5,0.0,0.0,Unknown,"['Birding', 'Wildlife']","[3.0, 3]",Easy,CA
7012760,buck-ridge-purple-loop,1.3,92.0,91.0,Unknown,"['Fall Colors', 'Views']","[3.0, 2]",Easy/Intermediate,CA
7023699,lost-slough-wetlands-walk-trail,1.1,20.0,20.0,No Dogs,"['Birding', 'River/Creek', 'Views', 'Wildlife']","[3.0, 1]",Easy,CA
7023703,river-walk-trail,2.9,67.0,69.0,No Dogs,"['Birding', 'River/Creek', 'Views', 'Wildlife']","[3.0, 1]",Easy,CA
7012895,buck-ridge-blue-loop,2.5,227.0,229.0,Unknown,"['Lake', 'Views']","[3.0, 1]",Easy/Intermediate,CA
7012897,buck-ridge-green-loop,1.8,261.0,174.0,Unknown,['Views'],"[3.0, 1]",Intermediate,CA
7012923,buck-ridge-red-loop,0.8,151.0,146.0,Unknown,"['River/Creek', 'Views']","[3.0, 1]",Intermediate,CA
7034658,ripon-stanislaus-river-trail,4.8,208.0,199.0,Leashed,['-none-'],"[2.6, 5]",Easy,CA
7022475,freedom-trail,1.6,31.0,153.0,Leashed,['-none-'],Mild elevation change as you head south. Perfect for teaching beginners how to ride a bicycle. Dogs are welcome leashed.,"[2.5, 2]",Easy,CA
7052469,fahrens-creek-trail,2.4,32.0,28.0,Unknown,['-none-'],"[2.0, 1]",Easy,CA
7052395,lodi-lake-exercise-trail,0.5,20.0,17.0,Unknown,['-none-'],"[0.0, 0]",Easy,CA
7017697,barker-dam-nature-trail,1.2,52.0,45.0,No Dogs,"['Cave', 'Spring', 'Views', 'Wildflowers', 'Wildlife']","[4.1, 26]",Easy,CA
7013361,golden-canyon-trail,2.8,964.0,181.0,No Dogs,['Views'],"[4.6, 13]",Easy/Intermediate,CA
7027510,ladder-canyon-trail,1.6,637.0,50.0,Leashed,"['Cave', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 3]",Intermediate,CA
7049692,hagen-canyon,0.8,31.0,31.0,Leashed,"['Birding', 'Spring', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy,CA
7016874,boy-scout-trail,8.3,199.0,1374.0,No Dogs,"['Views', 'Wildflowers']","[4.3, 7]",Easy/Intermediate,CA
7016900,california-riding-and-hiking-trail,37.6,2819.0,3899.0,No Dogs,"['Birding', 'Views', 'Wildflowers']","[4.7, 3]",Easy/Intermediate,CA
7016882,lost-horse-mine-loop,6.0,716.0,559.0,No Dogs,"['Views', 'Wildflowers']","[3.9, 15]",Intermediate,CA
7028239,slit-canyon,4.8,2338.0,0.0,No Dogs,['Views'],"[4.5, 2]",,CA
7017165,split-rock-loop-trail,2.0,228.0,233.0,No Dogs,"['Views', 'Wildflowers']","[3.9, 14]",Easy/Intermediate,CA
7016896,quail-springs-trail,3.2,3.0,276.0,No Dogs,['-none-'],"[4.3, 3]",Easy,CA
7013364,gower-gulch-trail,3.0,25.0,685.0,No Dogs,['Views'],"[4.0, 10]",Easy/Intermediate,CA
7018976,willow-hole-trail,2.3,24.0,123.0,No Dogs,"['Views', 'Wildflowers']","[4.2, 6]",Easy/Intermediate,CA
7031057,stubbe-springs-loop-trail,7.1,559.0,763.0,No Dogs,"['Views', 'Wildflowers']","[4.3, 3]",Intermediate,CA
7016213,boo-hoff-trail,8.0,1452.0,1852.0,Unknown,"['Views', 'Wildlife']","[4.2, 6]",Intermediate/Difficult,CA
7027511,painted-canyon-trail,2.1,630.0,30.0,Leashed,"['Cave', 'Views', 'Wildflowers', 'Wildlife']","[4.3, 3]",Easy/Intermediate,CA
7016903,panorama-loop-trail,2.5,708.0,583.0,No Dogs,"['Views', 'Wildflowers', 'Wildlife']","[4.2, 5]",Intermediate,CA
7016875,cap-rock-nature-trail,0.4,11.0,12.0,No Dogs,['Views'],"[4.3, 4]",Easy/Intermediate,CA
7004239,cholla-cactus-garden-trail,0.2,12.0,14.0,No Dogs,['Wildflowers'],"[4.2, 5]",Easy,CA
7016887,pine-city-trail,2.1,186.0,21.0,No Dogs,"['Views', 'Wildlife']","[4.0, 3]",Easy/Intermediate,CA
7016883,lost-horse-trail,5.0,15.0,364.0,No Dogs,['-none-'],"[3.8, 6]",Intermediate,CA
7012823,glacier-lake-trail,2.4,592.0,0.0,Leashed,"['Birding', 'Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 2]",Easy/Intermediate,CA
7036576,lakeview-connector-trail,3.7,286.0,486.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,CA
7041298,camron-trail,4.4,142.0,171.0,Leashed,['-none-'],"[5.0, 1]",Easy,CA
7052086,gold-valley-rim-trail,5.3,578.0,983.0,Unknown,['-none-'],"[5.0, 1]",Intermediate/Difficult,CA
7054561,mount-lola-trail-14e08,9.1,2599.0,1575.0,Leashed,"['Fall Colors', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Intermediate/Difficult,CA
7042395,hoot-trail,1.3,45.0,346.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,CA
7050603,alan-thiesen-trail,1.1,253.0,242.0,Unknown,"['Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,CA
7035180,butcher-trail,4.9,213.0,2233.0,Unknown,['River/Creek'],"[5.0, 1]",Difficult,CA
7034975,big-boulder,6.6,805.0,2109.0,Leashed,['-none-'],"[5.0, 1]",Difficult,CA
7012991,grouse-ridge-trail,9.8,2165.0,1754.0,Leashed,"['Fall Colors', 'Lake', 'River/Creek', 'Swimming', 'Views', 'Wildflowers', 'Wildlife']","[4.5, 4]",Intermediate,CA
7022038,hites-cove-trail,3.5,537.0,363.0,Leashed,"['River/Creek', 'Spring', 'Wildflowers']","[4.5, 4]",Intermediate/Difficult,CA
